0,0,0,0,20.358,89.307,20.57,84.337
0,0,0,0,0,0,19.803,84.337
0,0,0,0,0,0,19.049,84.337
0,0,0,0,0,0,18.279,84.337
0,0,0,0,0,0,17.525,84.337
0,0,0,0,0,0,16.763,84.337
0,0,0,0,0,0,16.008,84.337
0,0,0,0,0,0,15.239,84.337
0,0,0,0,0,0,15.239,85.091
0,0,0,0,0,0,14.477,85.091
0,0,0,0,0,0,13.717,85.091
0,0,0,0,0,0,12.952,85.091
0,0,0,0,0,0,12.197,85.091
0,0,0,0,0,0,11.429,85.091
0,0,0,0,0,0,10.675,85.091
0,0,0,0,0,0,9.9145,85.091
0,0,0,0,0,0,9.1597,85.091
0,0,0,0,0,0,8.3945,85.091
0,0,0,0,0,0,7.6355,85.091
0,0,0,0,0,0,6.8709,85.091
0,0,0,0,0,0,6.1173,85.091
0,0,0,0,0,0,5.3564,85.091
0,0,0,0,0,0,4.6241,85.091
0,0,0,0,0,0,3.8887,85.091
0,0,0,0,0,0,3.1411,85.091
0,0,0,0,0,0,2.3906,85.091
0,0,0,0,0,0,1.6446,85.091
0,0,0,0,0,0,0.86736,85.091
0,0,0,0,0,0,0.13659,85.091
